id,birth_date,start_date,first_name,last_name,sex,ethnicity,student,home_block,home_lat,home_lon,work_lat,work_lon
220200000314,1964-02-23,2017-01-16,Cody,Jensen,male,White,0,270270205004000,46.834601,-96.768977,,
220200000315,1996-05-25,2017-01-17,Kayleigh,Warren,female,White,1,270270203002007,46.868786,-96.765593,,
220200000317,1993-03-08,2017-01-17,Lynnea,Neiman,female,White,0,270270302021035,46.650229,-96.407076,46.883238,-96.319941
220200000318,1986-07-11,2017-01-17,Tamerik,Bordeaux,male,Black,0,380170405002277,46.824647,-96.915880,46.845580,-96.815978
220200000319,1993-09-19,2017-01-17,Samantha,Davis,female,,0,270270301031031,46.834721,-96.764430,46.877558,-96.788092
220200000320,1984-06-21,2017-01-17,Jordan,Fletcher,male,White,0,380170103062008,46.831520,-96.814095,46.846692,-96.815913
220200000321,1967-07-08,2017-01-17,Jazmine,Dillon,female,White,0,380170405003010,46.785502,-96.823170,46.833286,-96.825707
220200000322,1993-08-04,2017-01-17,Brandon,Kotov,male,,1,380170006004020,46.887759,-96.822264,,
220200000323,1994-06-29,2017-01-17,Denis,Long,male,White,1,270270203002000,46.869969,-96.765598,,
220200000324,1969-07-13,2017-01-17,Matthew,Miersch,male,White,0,380170010012027,46.834244,-96.816877,46.878475,-96.835067
220200000325,1975-02-11,2017-01-17,Sarah,Nisar,female,White,0,380170402002443,46.984946,-97.335459,,
220200000326,1996-03-21,2017-01-17,Benjamin,Watkins,male,White,1,380170003002004,46.895864,-96.805807,,
220200000327,1962-05-21,2017-01-17,Erica,Krickbaum,female,White,0,380170405002134,46.831416,-96.854350,46.837286,-96.852875
220200000328,1976-04-04,2017-01-17,Matia,Santistevan-Minnick,female,Native American,0,380170405003022,46.783565,-96.918878,46.831156,-96.812381
220200000329,1954-06-20,2017-01-17,Paul,Duffy,male,White,0,380170001003009,46.913814,-96.776119,46.859183,-96.846525
220200000330,1970-08-01,2017-01-17,Zandra,Sparks,female,Black,0,380170009041000,46.859588,-96.809673,46.907317,-96.799586
220200000332,1995-04-08,2017-01-17,Gianna,Wycoff Bagshaw,female,White,0,380170010011036,46.844485,-96.801469,46.780244,-96.799106
220200000334,1949-12-22,2017-01-18,Kendall,Phinney,female,White,0,270270205004003,46.835135,-96.776837,,
220200000336,1987-11-21,2017-01-18,Adam,Mcneal,male,White,0,270270203001028,46.872349,-96.774303,,
220200000337,1980-07-05,2017-01-18,Joseph,Green,male,White,0,380170103062018,46.828862,-96.811569,,
220200000338,1994-09-09,2017-01-18,Alexander,Ridgway,male,White,0,380170405002425,46.797754,-96.812925,,
220200000339,1995-04-12,2017-01-18,Jaime,Zamora,male,Hispanic,0,380170008014019,46.864980,-96.784445,46.892483,-96.802186
220200000340,1991-10-21,2017-01-18,Alex,Valdez,male,White,0,380170405002094,46.825979,-96.872620,46.883270,-96.763664
220200000346,1986-04-20,2017-01-18,Landen,Moore,male,White,0,380170101092008,46.875687,-96.879427,46.840588,-96.868087
220200000347,1961-09-26,2017-01-18,Lachlan,Amidei,male,White,0,380170103061002,46.829455,-96.793653,46.869030,-96.785232
220200000348,1993-11-10,2017-01-18,Samantha,Major,female,White,0,380170402002470,46.991935,-97.411256,46.889958,-96.843893
220200000349,1972-09-02,2017-01-18,Haleigh,Smith,female,White,0,380170103051044,46.834961,-96.858936,46.780244,-96.799106
220200000350,1960-11-07,2017-01-18,Austin,Bechtold,male,White,0,380170404003054,46.926883,-96.868340,46.853954,-96.863396
220200000351,1997-10-08,2017-01-18,John,Zhu,male,Asian,0,380170103032034,46.829286,-96.825831,46.907317,-96.799586
220200000353,1952-10-06,2017-01-19,Caleb,Ryerson,male,White,0,380170009012000,46.860604,-96.791180,46.879640,-96.935511
220200000354,1968-02-12,2017-01-19,Victoria,Hindes,female,White,0,380170102012080,46.869753,-96.919841,,
220200000355,1976-06-25,2017-01-19,Kayla,Jennings,female,White,0,380170003003006,46.961101,-96.806821,46.862118,-96.822754
220200000356,1987-07-31,2017-01-19,Justin,Lindsey,male,White,0,380170008011037,46.870864,-96.795393,,
220200000357,1966-01-01,2017-01-19,Gabrielle,Smith,female,,0,380170006001028,46.886456,-96.828385,,
220200000358,1993-09-20,2017-01-19,Zakris,Charlesworth,male,White,0,270270205003022,46.838265,-96.768914,46.869030,-96.785232
220200000359,1998-07-05,2017-01-19,Daniel,Carnes,male,White,1,380170006004051,46.885081,-96.805423,,
220200000361,1976-06-18,2017-01-19,Jasmine,Gunter,female,White,0,270270201001016,46.882930,-96.758430,46.859927,-96.818953
220200000364,1985-12-30,2017-01-19,Collin,Mishchenkov,male,White,0,380170103031004,46.824760,-96.822856,,
220200000366,1961-03-07,2017-01-19,Gadge,Black,male,White,0,380170001002015,46.899375,-96.781900,,
220200000367,1965-01-07,2017-01-19,Taylor,Loaiza,female,White,0,380170102041005,46.868343,-96.901282,46.893332,-96.801035
220200000370,1975-05-11,2017-01-20,Aimee,Milford,female,White,0,380170009013020,46.856614,-96.808234,46.850743,-96.768825
220200000371,1967-02-01,2017-01-20,Travis,Johnson,male,White,0,380170010013019,46.834751,-96.804582,,
220200000372,1976-11-01,2017-01-20,Alyssa,Williams,female,White,0,380170102013029,46.871055,-96.904868,,
220200000373,1993-06-11,2017-01-20,Kate,Holton,female,White,1,380170003001025,46.899334,-96.806014,,
220200000374,1995-08-28,2017-01-20,Kory,Wans,male,White,0,380170405003000,46.787064,-96.794805,,
220200000375,1976-06-04,2017-01-20,Collin,Sarnac,,White,0,380170102012104,46.861136,-96.915649,46.845580,-96.815978
220200000376,1991-02-13,2017-01-20,Shayla,Boyer,,White,0,380170101082045,46.856128,-96.871776,46.873778,-96.850086
220200000377,1996-12-16,2017-01-21,Jonathan,Durst,male,White,0,380170101071225,46.869883,-96.849390,46.884682,-96.787727
220200000378,1969-01-01,2017-01-21,Ra'Vion,Colgan,male,Black,0,380170403002042,46.900717,-97.210532,46.900602,-97.207745
220200000380,1970-12-11,2017-01-21,Savannah,Bernstein,female,White,0,380170009043002,46.853236,-96.815624,46.845011,-96.766116
220200000381,1981-12-07,2017-01-21,Krystal,Hemp,female,,0,380170010012010,46.840465,-96.812765,46.861494,-96.876758
220200000383,1977-11-06,2017-01-21,Taylor,Shnaider,male,White,0,380170003003072,46.935285,-96.796638,,
220200000384,1998-03-26,2017-01-21,Cooper,Atteridg,male,White,1,380170003001019,46.902497,-96.795787,,
220200000385,1970-07-09,2017-01-21,Madison,Linn,female,White,0,380170405002447,46.790992,-96.805943,46.865905,-96.762332
220200000386,1968-11-28,2017-01-21,Kiana,Franck,female,White,0,380170405003018,46.782818,-96.908016,,
220200000387,1998-03-14,2017-01-21,Brittany,Harms,female,White,0,380170103062018,46.828862,-96.811569,46.780244,-96.799106
220200000388,1962-12-07,2017-01-21,Brett,Vadnais,male,White,0,380170102012094,46.855897,-96.913525,46.892483,-96.802186
220200000390,1997-02-07,2017-01-21,Taylor,Berndt,female,White,1,270270204001005,46.866674,-96.755357,,
220200000391,1976-03-16,2017-01-21,Ryne,Dickey,male,White,0,270270301043047,46.876284,-96.574990,46.843040,-96.820664
220200000392,1996-05-06,2017-01-21,Bruce,Herbst,male,White,1,380170003002004,46.895864,-96.805807,,
220200000393,1979-08-07,2017-01-21,Mckenzie,Brauer,female,White,0,380170406002076,46.676053,-96.803041,,
220200000394,1994-03-29,2017-01-21,Ezra,Harrell,male,White,0,380170101072004,46.868475,-96.856933,,
220200000395,1993-04-11,2017-01-21,Jaci,Wuertz,female,White,1,380170006004009,46.889454,-96.823038,,
220200000396,1980-10-23,2017-01-21,Samuel,Baer,,White,0,270270302022063,46.645050,-96.427806,46.895206,-96.798085
220200000397,1998-07-10,2017-01-21,Sheyenne,Kerkhoff,female,White,1,380170003002030,46.892837,-96.800430,,
220200000398,1974-11-23,2017-01-21,Shawni,Romero,female,White,0,380170405002037,46.877027,-97.003873,46.868279,-96.915008
220200000399,1986-11-27,2017-01-21,Leah,Vigil,female,White,0,270270301022008,46.877026,-96.706649,46.890043,-96.808058
220200000400,1963-07-15,2017-01-21,Kelsey,Liden,female,White,0,380170010012025,46.836215,-96.812751,,
220200000401,1966-05-31,2017-01-21,Isabelle,Suiter,female,White,0,270270301062030,46.895892,-96.769588,,
220200000402,1977-04-20,2017-01-21,Christina,Moore,female,White,0,380170405002130,46.829012,-96.858209,46.892483,-96.802186
220200000403,1981-10-14,2017-01-21,Ryan,Winters,male,White,0,380170103052014,46.843230,-96.821417,46.780244,-96.799106
220200000404,1982-03-26,2017-01-22,Devan,Aldern,female,White,0,270270301043042,46.879279,-96.573955,46.868758,-96.768397
220200000405,1979-07-14,2017-01-22,Jennifer,Winters,female,White,0,270270301023048,46.881336,-96.728276,46.877269,-96.726621
220200000406,1998-04-01,2017-01-22,Evan,Horkey,male,White,0,380170403001023,46.892418,-97.215476,46.900602,-97.207745
220200000407,1993-07-22,2017-01-22,Nicholas,Krasuski,male,White,0,270270203001052,46.869983,-96.771678,46.878163,-96.787945
220200000408,1987-01-07,2017-01-22,Bradley,Ryan,male,White,0,270270301044002,46.860744,-96.583862,46.850517,-96.797668
220200000409,1954-03-12,2017-01-22,Lanie,Keath,female,White,0,380170404003028,46.929003,-96.910996,,
220200000411,1989-08-04,2017-01-22,Sebastian,Moon,male,White,0,380170103034012,46.812475,-96.836156,46.780244,-96.799106
220200000412,1959-09-15,2017-01-22,Jordan,Devine,male,White,0,380170403001012,46.895298,-97.217702,46.895843,-96.802003
220200000413,1990-08-05,2017-01-22,Benjamin,Morrison,male,White,0,270270301031024,46.838117,-96.765435,,
220200000414,1987-07-21,2017-01-22,James,Gates Jr,,White,0,380170009011002,46.859052,-96.784319,46.839506,-96.766937
220200000416,1972-02-11,2017-01-22,Jared,Johnson,male,White,0,270270301061004,46.943255,-96.775170,,
220200000417,1998-02-07,2017-01-22,Michael,Chisholm,male,White,0,380170405002002,46.843714,-96.875328,46.889958,-96.843893
220200000418,1971-12-18,2017-01-22,Elizabeth,Martin,female,White,0,380170103061051,46.825751,-96.796029,,
220200000419,1976-03-13,2017-01-22,Nicholas,Lenz,male,,0,380170404003026,46.943714,-96.919343,,
220200000420,1972-03-06,2017-01-22,Brittany,Hernandez,female,,0,380170008024020,46.863761,-96.816306,,
220200000421,1983-01-20,2017-01-22,Mikayla,Lunas,female,White,0,380170009011012,46.860603,-96.789701,46.935469,-96.831332
220200000422,1995-12-04,2017-01-22,Cassidy,Lainis,female,,1,380170003002004,46.895864,-96.805807,,
220200000423,1979-12-26,2017-01-22,Spencer,Phillips,male,,0,380170103034000,46.809788,-96.827578,46.804677,-96.848378
220200000424,1993-05-28,2017-01-22,Anastasia,Anderson,female,White,0,270270205002011,46.859324,-96.771750,,
220200000425,1981-09-09,2017-01-22,Anna,Miller,female,White,0,380170002011002,46.929712,-96.792784,,
220200000427,1989-02-14,2017-01-22,Therese,Williams,female,White,0,380170007002046,46.873137,-96.782815,,
220200000428,1980-07-27,2017-01-22,Nazar,Mcneill,male,White,0,270270302012113,46.910454,-96.279954,46.879640,-96.935511
220200000429,1988-12-12,2017-01-22,Alyssa,Hornung,female,White,0,380170103051058,46.835034,-96.830983,46.866109,-96.799523
220200000430,1977-05-27,2017-01-22,Myles,Renner,male,White,0,380170010012024,46.837073,-96.812750,46.804677,-96.848378
220200000431,1960-10-02,2017-01-22,Anzhelika,Westerfield,female,White,0,270270301023037,46.881411,-96.708069,46.874705,-96.768051
220200000432,1990-07-28,2017-01-22,Caleb,Schultz-Fitzgerald,male,White,0,380170103051000,46.841745,-96.837412,,
220200000433,1972-09-15,2017-01-22,Tabitha,Guettler,female,White,0,380170406001214,46.709337,-97.167855,46.889958,-96.843893
220200000434,1998-12-19,2017-01-22,Mckenzie,Kipper,female,White,0,380170102042029,46.853265,-96.893053,,
220200000435,1980-10-26,2017-01-23,Erik,Loss,male,White,0,380170103062047,46.824299,-96.812502,46.850947,-96.819205
220200000436,1981-12-21,2017-01-23,Olivia,Chandler,female,,0,380170102042022,46.852656,-96.895928,,
220200000439,1989-07-07,2017-01-23,Yapheth,Benjamin,male,Black,0,270270205002017,46.855787,-96.771776,,
220200000443,1946-06-19,2017-01-23,Claire,Core,female,White,0,270270301023025,46.881511,-96.692338,46.840588,-96.868087
220200000444,1969-09-10,2017-01-23,John,Hale,,White,0,380170103062005,46.831536,-96.818095,46.884690,-96.786408
220200000445,1971-07-15,2017-01-23,Morgan,Powell,,White,0,270270203003004,46.869944,-96.755223,,
220200000447,1972-11-29,2017-01-24,Peter,Huffman,male,White,0,380170102042054,46.859958,-96.885098,46.889958,-96.843893
220200000448,1969-04-05,2017-01-24,Laura,Ashton,female,White,0,380170402002391,47.086172,-97.271656,46.897753,-96.802437
220200000449,1959-05-27,2017-01-24,Alice,Cundiff,female,White,0,380170008023018,46.862969,-96.808302,46.878799,-96.785736
220200000451,1982-06-16,2017-01-24,Steven,Martin,,White,0,380170102012104,46.861136,-96.915649,46.872854,-96.783721
220200000452,1963-12-17,2017-01-24,Brooklyn,Burns,female,White,0,270270301043079,46.864292,-96.581107,46.850388,-96.756921
220200000453,1994-11-15,2017-01-24,Erick,Martinez,male,,0,270270204002007,46.864585,-96.762046,,
220200000454,1963-07-10,2017-01-24,Caitlin,Dunahoo,female,White,0,380170008012016,46.866277,-96.792218,46.887642,-96.782533
220200000459,1963-06-01,2017-01-25,Jose,Arellano Soto,male,,0,380170102012071,46.866878,-96.916177,,
220200000462,1961-12-15,2017-01-25,Tristyn,Dickey,male,White,0,270270301062029,46.900432,-96.765807,46.910972,-96.789108
220200000464,1984-08-04,2017-01-25,Parker,Cook,male,White,0,380170008013017,46.864181,-96.791518,46.887895,-96.826320
220200000465,1994-03-25,2017-01-25,Amanda,Zolowicz,female,White,0,380170005011002,46.889445,-96.782033,46.875175,-96.774521
220200000467,1977-02-11,2017-01-25,Nicholas,Kalford,male,White,0,380170004004009,46.891554,-96.790031,,
220200000469,1989-11-09,2017-01-25,Aaron,Mcfadden,male,White,0,380170101081017,46.859114,-96.881565,46.853884,-96.797561
220200000471,1980-03-02,2017-01-25,Dakota,Mchugh,male,,0,380170009041001,46.861090,-96.812283,46.863457,-96.832738
220200000472,1972-05-04,2017-01-25,Jade,Quercioli,male,White,0,270270301031022,46.838740,-96.761799,46.804677,-96.848378
220200000474,1977-07-09,2017-01-25,Seth,Schwartz,male,White,0,380170004002006,46.898499,-96.787974,,
220200000476,1991-02-21,2017-01-26,Dakota,Duplantier,male,White,0,270270205003023,46.838879,-96.771884,,
220200000477,1995-01-11,2017-01-26,Breanna,Lowe,female,White,0,380170405001095,46.755031,-96.908948,,
220200000478,1969-11-17,2017-01-26,Seth,Patterson,male,White,0,270270201005004,46.869803,-96.744645,,
220200000480,1979-09-11,2017-01-26,Gabrielle,Combs,female,,0,380170009042011,46.850819,-96.835879,46.780244,-96.799106
220200000482,1987-07-11,2017-01-26,Cydnie-Mykal,Soukup,female,White,0,380170403003050,47.041182,-97.078568,,
220200000484,1997-12-14,2017-01-26,Ryan,Morse,male,White,0,380170103051035,46.840915,-96.856713,46.869030,-96.785232
220200000485,1970-02-18,2017-01-26,Riley,Jones,male,White,0,380170103033004,46.820418,-96.830620,46.845580,-96.815978
220200000486,1990-11-14,2017-01-26,Jason,Burr,male,White,0,380170405002428,46.797611,-96.811265,46.889958,-96.843893
220200000487,1980-06-21,2017-01-26,Benjamin,Narum,male,White,0,380170001001001,46.916009,-96.779382,,
220200000488,1994-03-18,2017-01-26,Alex,Steffen,male,White,1,380170003002004,46.895864,-96.805807,,
220200000489,1995-04-08,2017-01-26,David,Folmar,male,White,0,380170102041006,46.868382,-96.902718,46.815272,-96.862056
220200000490,1970-11-18,2017-01-26,Kristina,Russom,female,,0,270270206001019,46.855786,-96.751009,,
220200000491,1953-01-03,2017-01-26,Erin,Sams,female,White,0,270270201005007,46.866638,-96.733205,,
220200000492,1988-04-14,2017-01-27,Joshua,Rix,male,White,0,380170406003014,46.649363,-97.016428,,
220200000493,1991-11-27,2017-01-27,Kiana,New,female,White,0,270270301062029,46.900432,-96.765807,46.877244,-96.838865
220200000494,1991-10-31,2017-01-27,Amelia,Miles,female,White,0,380170101091029,46.866639,-96.871028,46.858450,-96.846374
220200000499,1972-11-19,2017-01-27,Ezekiel,Rouch,male,,0,380170002011025,46.920253,-96.780229,46.874190,-96.788312
220200000503,1954-10-31,2017-01-27,Victoria,Haifley,female,White,0,270270301031022,46.838740,-96.761799,46.780244,-96.799106
220200000504,1977-08-03,2017-01-27,Alexandra,Jenkins,female,White,0,380170405003073,46.764800,-96.789096,,
220200000505,1976-11-09,2017-01-27,Jessi,Rubey,female,White,0,380170102011003,46.865267,-96.909303,,
220200000506,1957-06-06,2017-01-27,Emilie,Strunc,female,White,0,270270301043079,46.864292,-96.581107,46.844356,-96.750600
220200000507,1996-02-03,2017-01-27,John,Quimby,male,,0,380170405002149,46.824281,-96.846216,,
220200000510,1988-03-06,2017-01-28,Jake,Denton,male,White,0,380170103062023,46.826040,-96.812320,46.839506,-96.766937
220200000511,1975-04-19,2017-01-28,Cheyenne,Martin,female,White,0,380170103034000,46.809788,-96.827578,46.879640,-96.935511
220200000512,1963-01-27,2017-01-28,Kaitlin,Logan,female,,0,380170102042041,46.863168,-96.888732,,
220200000513,1957-06-12,2017-01-28,Sierra,Mergo,female,White,0,380170103052018,46.838229,-96.821731,,
220200000514,1979-12-14,2017-01-28,Maxwell,Filley,male,White,0,380170001002023,46.893952,-96.782727,46.831319,-96.827469
220200000515,1966-06-23,2017-01-28,Stevie,Hess,female,Native American,0,380170001001019,46.907785,-96.781737,,
220200000516,1987-11-15,2017-01-28,Joseph,Ello,male,Asian,0,380170002021000,46.929368,-96.795791,,
220200000517,1976-12-20,2017-01-28,Tylon,Flanigan,male,White,0,270270301033002,46.845072,-96.735333,46.873123,-96.784618
220200000518,1974-12-15,2017-01-28,Christopher,Buck,male,White,0,380170004004005,46.893845,-96.789215,,
220200000519,1985-10-30,2017-01-28,Ann,Mooney,female,,0,380170009012010,46.856643,-96.792734,,
220200000520,1973-08-22,2017-01-28,Daimian,Beckstead,male,White,0,270270301032012,46.836658,-96.723963,46.884913,-96.785970
220200000521,1996-06-04,2017-01-28,Dalton,Wright,male,White,0,380170405002506,46.817131,-96.852058,46.802322,-96.820174
220200000522,1996-06-16,2017-01-28,Lindsey,Allen,female,White,0,380170404002092,46.979265,-96.882200,46.887642,-96.782533
220200000523,1954-06-11,2017-01-28,Shannon,Sanders,female,,0,270270203003000,46.869823,-96.748899,,
220200000524,1989-02-20,2017-01-28,Sarah,Andrews,female,White,0,380170001002020,46.893863,-96.780466,46.904185,-96.796019
220200000525,1993-01-07,2017-01-28,Kyle,Maloof,male,White,0,380170010011013,46.845471,-96.810615,,
220200000527,1978-05-10,2017-01-28,Catherine,Harris,female,White,0,380170103052003,46.845005,-96.824856,46.838926,-96.887714
220200000528,1984-12-22,2017-01-28,Taylor,Pieper,female,White,0,380170102012100,46.855987,-96.910274,46.853884,-96.797561
220200000529,1979-03-17,2017-01-28,Hope,Hagop,female,White,0,380170009014004,46.853132,-96.800806,46.873710,-96.786026
220200000530,1996-05-05,2017-01-28,Ashley,Wood,female,White,0,380170405001046,46.759496,-96.904200,46.800881,-96.820048
220200000531,1985-06-29,2017-01-28,Caleb,Bales,male,White,0,270270201004001,46.882484,-96.737689,,
